site,elev.mean0,elev.mean,elev.class2,date,yday,yday0,bb.sp,k.type.ss,visits,visits.bin,prop.visits,prop.flower.cover,prop.flower.cover0,bb.sp.abund,bb.sp.abund0,pbl.w.class2
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,soro,1,0,0,0,0.09782608695652174,0.8213578039158262,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,soro,2,2,1,0.13333333333333333,0.009057971014492754,-0.44091889012180047,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,soro,3,0,0,0,0.003623188405797101,-0.5182011366955327,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,soro,4,0,0,0,0.003623188405797101,-0.5182011366955327,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,soro,5,0,0,0,0.1068840579710145,0.9501615482053799,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,soro,6,0,0,0,0.012681159420289856,-0.3893973924059789,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,soro,7,0,0,0,0.014492753623188404,-0.36363664354806824,2,-0.38783499377352165,short
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,wurf,0,0,0,0,0.0018115942028985505,-0.5439618855534434,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,wurf,1,0,0,0,0.09782608695652174,0.8213578039158262,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,wurf,2,0,0,0,0.009057971014492754,-0.44091889012180047,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,wurf,3,0,0,0,0.003623188405797101,-0.5182011366955327,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,wurf,4,0,0,0,0.003623188405797101,-0.5182011366955327,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,wurf,5,2,1,0.13333333333333333,0.1068840579710145,0.9501615482053799,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,wurf,6,0,0,0,0.012681159420289856,-0.3893973924059789,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-22,235,1.3537259562597639,wurf,7,0,0,0,0.014492753623188404,-0.36363664354806824,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,hort,0,0,0,0,0.002347417840375587,-0.5363425091306812,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,hort,1,0,0,0,0.10093896713615025,0.8656227526575885,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,hort,2,0,0,0,0.018779342723004695,-0.3026816321659695,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,hort,3,0,0,0,0.002347417840375587,-0.5363425091306812,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,hort,4,0,0,0,0.002347417840375587,-0.5363425091306812,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,hort,5,1,1,0.1111111111111111,0.17370892018779344,1.900406636358454,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,hort,6,0,0,0,0.018779342723004695,-0.3026816321659695,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,hort,7,0,0,0,0.014084507042253521,-0.36944188272731565,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,pasc,0,0,0,0,0.002347417840375587,-0.5363425091306812,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,pasc,1,0,0,0,0.10093896713615025,0.8656227526575885,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,pasc,2,0,0,0,0.018779342723004695,-0.3026816321659695,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,pasc,3,0,0,0,0.002347417840375587,-0.5363425091306812,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,pasc,4,0,0,0,0.002347417840375587,-0.5363425091306812,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,pasc,5,0,0,0,0.17370892018779344,1.900406636358454,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,pasc,6,3,1,0.3333333333333333,0.018779342723004695,-0.3026816321659695,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,pasc,7,0,0,0,0.014084507042253521,-0.36944188272731565,3,-0.20430376940979153,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,wurf,0,0,0,0,0.002347417840375587,-0.5363425091306812,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,wurf,1,0,0,0,0.10093896713615025,0.8656227526575885,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,wurf,2,0,0,0,0.018779342723004695,-0.3026816321659695,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,wurf,3,0,0,0,0.002347417840375587,-0.5363425091306812,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,wurf,4,0,0,0,0.002347417840375587,-0.5363425091306812,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,wurf,5,5,1,0.5555555555555556,0.17370892018779344,1.900406636358454,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,wurf,6,0,0,0,0.018779342723004695,-0.3026816321659695,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-28,241,1.5271378494674401,wurf,7,0,0,0,0.014084507042253521,-0.36944188272731565,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,hort,0,0,0,0,0.004115226337448559,-0.5112043900921495,4,-0.0207725450460614,long
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,hort,1,0,0,0,0.0823045267489712,0.600642251972739,4,-0.0207725450460614,long
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,hort,2,0,0,0,0.03292181069958847,-0.10157667985771696,4,-0.0207725450460614,long
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,hort,3,0,0,0,0.008230452674897118,-0.4526861457729449,4,-0.0207725450460614,long
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,hort,4,1,1,0.09090909090909091,0.008230452674897118,-0.4526861457729449,4,-0.0207725450460614,long
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,hort,5,3,1,0.2727272727272727,0.1522633744855967,1.5954524053992183,4,-0.0207725450460614,long
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,hort,6,0,0,0,0.0205761316872428,-0.2771314128153309,4,-0.0207725450460614,long
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,hort,7,0,0,0,0.024691358024691357,-0.21861316849612622,4,-0.0207725450460614,long
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,pasc,0,0,0,0,0.004115226337448559,-0.5112043900921495,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,pasc,1,0,0,0,0.0823045267489712,0.600642251972739,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,pasc,2,1,1,0.09090909090909091,0.03292181069958847,-0.10157667985771696,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,pasc,3,0,0,0,0.008230452674897118,-0.4526861457729449,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,pasc,4,0,0,0,0.008230452674897118,-0.4526861457729449,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,pasc,5,4,1,0.36363636363636365,0.1522633744855967,1.5954524053992183,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,pasc,6,0,0,0,0.0205761316872428,-0.2771314128153309,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,pasc,7,0,0,0,0.024691358024691357,-0.21861316849612622,5,0.16275867931766871,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,wurf,0,0,0,0,0.004115226337448559,-0.5112043900921495,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,wurf,1,0,0,0,0.0823045267489712,0.600642251972739,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,wurf,2,0,0,0,0.03292181069958847,-0.10157667985771696,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,wurf,3,0,0,0,0.008230452674897118,-0.4526861457729449,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,wurf,4,0,0,0,0.008230452674897118,-0.4526861457729449,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,wurf,5,2,1,0.18181818181818182,0.1522633744855967,1.5954524053992183,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,wurf,6,0,0,0,0.0205761316872428,-0.2771314128153309,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-08-31,244,1.6138437960712781,wurf,7,0,0,0,0.024691358024691357,-0.21861316849612622,2,-0.38783499377352165,med
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,hort,1,0,0,0,0.06249999999999999,0.3190232011865665,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,hort,2,0,0,0,0.08333333333333333,0.6152718130525401,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,hort,3,0,0,0,0.010416666666666666,-0.4215983284783674,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,hort,4,0,0,0,0.020833333333333332,-0.2734740225453806,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,hort,5,1,1,0.14285714285714285,0.25,2.985260707980329,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,hort,6,0,0,0,0.020833333333333332,-0.2734740225453806,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,hort,7,0,0,0,0.05208333333333333,0.17089889525357974,1,-0.5713662181372517,long
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,wurf,1,0,0,0,0.06249999999999999,0.3190232011865665,6,0.34628990368139884,med
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,wurf,2,1,1,0.14285714285714285,0.08333333333333333,0.6152718130525401,6,0.34628990368139884,med
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,wurf,3,0,0,0,0.010416666666666666,-0.4215983284783674,6,0.34628990368139884,med
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,wurf,4,0,0,0,0.020833333333333332,-0.2734740225453806,6,0.34628990368139884,med
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,wurf,5,5,1,0.7142857142857143,0.25,2.985260707980329,6,0.34628990368139884,med
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,wurf,6,0,0,0,0.020833333333333332,-0.2734740225453806,6,0.34628990368139884,med
wmb1,-0.9246814804518728,960,mid,2012-09-04,248,1.7294517248763956,wurf,7,0,0,0,0.05208333333333333,0.17089889525357974,6,0.34628990368139884,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,pasc,1,0,0,0,0.04545454545454545,0.07663797329622449,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,pasc,2,0,0,0,0.12121212121212122,1.1539056528088558,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,pasc,4,0,0,0,0.015151515151515152,-0.35426909850882793,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,pasc,5,1,1,0.5,0.2121212121212121,2.446626868224013,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,pasc,6,0,0,0,0.030303030303030304,-0.13881556260630165,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,pasc,7,0,0,0,0.07575757575757576,0.5075450451012771,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,wurf,1,0,0,0,0.04545454545454545,0.07663797329622449,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,wurf,2,0,0,0,0.12121212121212122,1.1539056528088558,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,wurf,4,0,0,0,0.015151515151515152,-0.35426909850882793,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,wurf,5,1,1,0.5,0.2121212121212121,2.446626868224013,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,wurf,6,0,0,0,0.030303030303030304,-0.13881556260630165,1,-0.5713662181372517,med
wmb1,-0.9246814804518728,960,mid,2012-09-13,257,1.9895695646879097,wurf,7,0,0,0,0.07575757575757576,0.5075450451012771,1,-0.5713662181372517,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,hort,0,0,0,0,0.0032751091703056763,-0.5231508002315505,1,-0.5713662181372517,long
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,hort,1,0,0,0,0.11266375545851527,1.0323484613738931,1,-0.5713662181372517,long
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,hort,2,0,0,0,2.1834061135371177e-4,-0.5666178454660339,1,-0.5713662181372517,long
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,hort,3,0,0,0,4.3668122270742354e-4,-0.5635130565207137,1,-0.5713662181372517,long
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,hort,4,1,1,0.08333333333333333,0.04170305676855895,0.02329205414481299,1,-0.5713662181372517,long
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,hort,5,0,0,0,0.036244541484716154,-0.054327669488193175,1,-0.5713662181372517,long
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,hort,6,0,0,0,2.1834061135371177e-4,-0.5666178454660339,1,-0.5713662181372517,long
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,hort,7,0,0,0,0.005240174672489082,-0.4952076997236683,1,-0.5713662181372517,long
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,pasc,0,0,0,0,0.0032751091703056763,-0.5231508002315505,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,pasc,1,2,1,0.16666666666666666,0.11266375545851527,1.0323484613738931,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,pasc,2,0,0,0,2.1834061135371177e-4,-0.5666178454660339,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,pasc,3,0,0,0,4.3668122270742354e-4,-0.5635130565207137,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,pasc,4,0,0,0,0.04170305676855895,0.02329205414481299,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,pasc,5,0,0,0,0.036244541484716154,-0.054327669488193175,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,pasc,6,0,0,0,2.1834061135371177e-4,-0.5666178454660339,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,pasc,7,0,0,0,0.005240174672489082,-0.4952076997236683,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,psit,0,0,0,0,0.0032751091703056763,-0.5231508002315505,3,-0.20430376940979153,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,psit,1,1,1,0.08333333333333333,0.11266375545851527,1.0323484613738931,3,-0.20430376940979153,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,psit,2,0,0,0,2.1834061135371177e-4,-0.5666178454660339,3,-0.20430376940979153,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,psit,3,0,0,0,4.3668122270742354e-4,-0.5635130565207137,3,-0.20430376940979153,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,psit,4,1,1,0.08333333333333333,0.04170305676855895,0.02329205414481299,3,-0.20430376940979153,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,psit,5,1,1,0.08333333333333333,0.036244541484716154,-0.054327669488193175,3,-0.20430376940979153,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,psit,6,0,0,0,2.1834061135371177e-4,-0.5666178454660339,3,-0.20430376940979153,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,psit,7,0,0,0,0.005240174672489082,-0.4952076997236683,3,-0.20430376940979153,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,telu,0,0,0,0,0.0032751091703056763,-0.5231508002315505,4,-0.0207725450460614,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,telu,1,0,0,0,0.11266375545851527,1.0323484613738931,4,-0.0207725450460614,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,telu,2,0,0,0,2.1834061135371177e-4,-0.5666178454660339,4,-0.0207725450460614,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,telu,3,0,0,0,4.3668122270742354e-4,-0.5635130565207137,4,-0.0207725450460614,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,telu,4,4,1,0.3333333333333333,0.04170305676855895,0.02329205414481299,4,-0.0207725450460614,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,telu,5,0,0,0,0.036244541484716154,-0.054327669488193175,4,-0.0207725450460614,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,telu,6,0,0,0,2.1834061135371177e-4,-0.5666178454660339,4,-0.0207725450460614,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,telu,7,0,0,0,0.005240174672489082,-0.4952076997236683,4,-0.0207725450460614,short
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,wurf,0,0,0,0,0.0032751091703056763,-0.5231508002315505,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,wurf,1,0,0,0,0.11266375545851527,1.0323484613738931,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,wurf,2,0,0,0,2.1834061135371177e-4,-0.5666178454660339,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,wurf,3,0,0,0,4.3668122270742354e-4,-0.5635130565207137,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,wurf,4,2,1,0.16666666666666666,0.04170305676855895,0.02329205414481299,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,wurf,5,0,0,0,0.036244541484716154,-0.054327669488193175,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,wurf,6,0,0,0,2.1834061135371177e-4,-0.5666178454660339,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-05-25,145,-1.247452441855378,wurf,7,0,0,0,0.005240174672489082,-0.4952076997236683,2,-0.38783499377352165,med
wmb2,-0.4289990173332794,1140,mid,2010-06-06,157,-0.9006286554400258,pasc,0,0,0,0,0.010606060606060608,-0.41890515927958577,1,-0.5713662181372517,med
wmb2,-0.4289990173332794,1140,mid,2010-06-06,157,-0.9006286554400258,pasc,1,0,0,0,0.08181818181818183,0.5937264594622877,1,-0.5713662181372517,med
wmb2,-0.4289990173332794,1140,mid,2010-06-06,157,-0.9006286554400258,pasc,2,0,0,0,0.0037878787878787884,-0.5158592504357226,1,-0.5713662181372517,med
wmb2,-0.4289990173332794,1140,mid,2010-06-06,157,-0.9006286554400258,pasc,3,0,0,0,7.575757575757577e-4,-0.5589499576162279,1,-0.5713662181372517,med
wmb2,-0.4289990173332794,1140,mid,2010-06-06,157,-0.9006286554400258,pasc,4,0,0,0,0.02803030303030303,-0.1711335929916806,1,-0.5713662181372517,med
